2023-11-13 19:53:33,520: root: INFO: BuyHold : Executing the initialize lifecycle method
2023-11-13 19:53:37,662: root: INFO: Current backtesting datetime 2022-01-03 08:30:00-05:00
2023-11-13 19:53:37,666: root: INFO: BuyHold : Executing the before_market_opens lifecycle method
2023-11-13 19:53:37,672: root: INFO: Current backtesting datetime 2022-01-03 09:30:00-05:00
2023-11-13 19:53:37,674: root: INFO: BuyHold : Executing the before_starting_trading lifecycle method
2023-11-13 19:53:37,678: root: INFO: [34mBuyHold : Executing the on_trading_iteration lifecycle method at 2023-11-13 19:53:37[0m
2023-11-13 19:53:37,678: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-11-13 19:53:39,317: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-11-13 19:53:39,320: root: INFO: [32mNew market order of | 687 GOOG buy | with status unprocessed was submitted.[0m
2023-11-13 19:53:39,326: root: INFO: [34mBuyHold : Trading iteration ended at 2023-11-13 19:53:39[0m
2023-11-13 19:53:39,326: root: INFO: Getting historical prices for GOOG, 1 bars, 
2023-11-13 19:53:39,326: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-11-13 19:53:39,327: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-11-13 19:53:39,328: root: INFO: [32mFilled Transaction: buy 687 of GOOG at 144.47549438 USD per share[0m
2023-11-13 19:53:39,328: root: INFO: market order of | 687 GOOG buy | with status new was filled
2023-11-13 19:53:39,333: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-11-13 19:53:39,333: root: INFO: Current backtesting datetime 2022-01-04 09:30:00-05:00
2023-11-13 19:53:39,336: root: INFO: [34mBuyHold : Executing the on_trading_iteration lifecycle method at 2023-11-13 19:53:39[0m
2023-11-13 19:53:39,336: root: INFO: [34mBuyHold : Trading iteration ended at 2023-11-13 19:53:39[0m
2023-11-13 19:53:39,338: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-11-13 19:53:39,338: root: INFO: Current backtesting datetime 2022-01-05 09:30:00-05:00
2023-11-13 19:53:39,342: root: INFO: [34mBuyHold : Executing the on_trading_iteration lifecycle method at 2023-11-13 19:53:39[0m
2023-11-13 19:53:39,342: root: INFO: [34mBuyHold : Trading iteration ended at 2023-11-13 19:53:39[0m
2023-11-13 19:53:39,344: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-11-13 19:53:39,345: root: INFO: Current backtesting datetime 2022-01-06 09:30:00-05:00
2023-11-13 19:53:39,347: root: INFO: [34mBuyHold : Executing the on_trading_iteration lifecycle method at 2023-11-13 19:53:39[0m
2023-11-13 19:53:39,347: root: INFO: [34mBuyHold : Trading iteration ended at 2023-11-13 19:53:39[0m
2023-11-13 19:53:39,349: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-11-13 19:53:39,349: root: INFO: Current backtesting datetime 2022-01-07 09:30:00-05:00
2023-11-13 19:53:39,353: root: INFO: [34mBuyHold : Executing the on_trading_iteration lifecycle method at 2023-11-13 19:53:39[0m
2023-11-13 19:53:39,354: root: INFO: [34mBuyHold : Trading iteration ended at 2023-11-13 19:53:39[0m
2023-11-13 19:53:39,358: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-11-13 19:53:39,358: root: INFO: Current backtesting datetime 2022-01-08 09:30:00-05:00
2023-11-13 19:53:39,363: root: INFO: [34mBuyHold : The market is not currently open, skipping this trading iteration[0m
2023-11-13 19:53:39,367: root: INFO: Current backtesting datetime 2022-01-08 09:25:00-05:00
2023-11-13 19:53:39,372: root: INFO: Current backtesting datetime 2022-01-08 09:25:00-05:00
2023-11-13 19:53:39,372: root: INFO: BuyHold : Executing the after_market_closes lifecycle method
2023-11-13 19:53:39,375: root: INFO: Current backtesting datetime 2022-01-10 08:30:00-05:00
2023-11-13 19:53:39,376: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-11-13 19:53:39,377: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-11-13 19:53:39,379: root: INFO: BuyHold : Executing the before_market_opens lifecycle method
2023-11-13 19:53:39,381: root: INFO: Current backtesting datetime 2022-01-10 09:30:00-05:00
2023-11-13 19:53:39,382: root: INFO: BuyHold : Executing the before_starting_trading lifecycle method
2023-11-13 19:53:39,387: root: INFO: [34mBuyHold : Executing the on_trading_iteration lifecycle method at 2023-11-13 19:53:39[0m
2023-11-13 19:53:39,388: root: INFO: [34mBuyHold : Trading iteration ended at 2023-11-13 19:53:39[0m
2023-11-13 19:53:39,389: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-11-13 19:53:39,389: root: INFO: Current backtesting datetime 2022-01-11 09:30:00-05:00
