2023-11-14 13:26:40,849: root: INFO: Trend : Executing the initialize lifecycle method
2023-11-14 13:26:44,646: root: INFO: Current backtesting datetime 2022-04-18 08:30:00-04:00
2023-11-14 13:26:44,648: root: INFO: Trend : Executing the before_market_opens lifecycle method
2023-11-14 13:26:44,649: root: INFO: Current backtesting datetime 2022-04-18 09:30:00-04:00
2023-11-14 13:26:44,649: root: INFO: Trend : Executing the before_starting_trading lifecycle method
2023-11-14 13:26:44,652: root: INFO: [34mTrend : Executing the on_trading_iteration lifecycle method at 2023-11-14 13:26:44[0m
2023-11-14 13:26:44,653: root: INFO: [34mTrend : Trading iteration ended at 2023-11-14 13:26:44[0m
2023-11-14 13:26:44,656: root: INFO: Trend : [34mSleeping for 86400 seconds[0m
2023-11-14 13:26:44,657: root: INFO: Current backtesting datetime 2022-04-19 09:30:00-04:00
2023-11-14 13:26:44,660: root: INFO: [34mTrend : Executing the on_trading_iteration lifecycle method at 2023-11-14 13:26:44[0m
2023-11-14 13:26:44,660: root: INFO: [34mTrend : Trading iteration ended at 2023-11-14 13:26:44[0m
2023-11-14 13:26:44,663: root: INFO: Trend : [34mSleeping for 86400 seconds[0m
2023-11-14 13:26:44,663: root: INFO: Current backtesting datetime 2022-04-20 09:30:00-04:00
2023-11-14 13:26:44,665: root: INFO: [34mTrend : Executing the on_trading_iteration lifecycle method at 2023-11-14 13:26:44[0m
2023-11-14 13:26:44,666: root: INFO: [34mTrend : Trading iteration ended at 2023-11-14 13:26:44[0m
2023-11-14 13:26:44,669: root: INFO: Trend : [34mSleeping for 86400 seconds[0m
2023-11-14 13:26:44,670: root: INFO: Current backtesting datetime 2022-04-21 09:30:00-04:00
2023-11-14 13:26:44,672: root: INFO: [34mTrend : Executing the on_trading_iteration lifecycle method at 2023-11-14 13:26:44[0m
2023-11-14 13:26:44,672: root: INFO: [34mTrend : Trading iteration ended at 2023-11-14 13:26:44[0m
2023-11-14 13:26:44,675: root: INFO: Trend : [34mSleeping for 86400 seconds[0m
2023-11-14 13:26:44,676: root: INFO: Current backtesting datetime 2022-04-22 09:30:00-04:00
2023-11-14 13:26:44,678: root: INFO: [34mTrend : Executing the on_trading_iteration lifecycle method at 2023-11-14 13:26:44[0m
2023-11-14 13:26:44,678: root: INFO: [34mTrend : Trading iteration ended at 2023-11-14 13:26:44[0m
2023-11-14 13:26:44,680: root: INFO: Trend : [34mSleeping for 86400 seconds[0m
2023-11-14 13:26:44,681: root: INFO: Current backtesting datetime 2022-04-23 09:30:00-04:00
2023-11-14 13:26:44,682: root: INFO: [34mTrend : The market is not currently open, skipping this trading iteration[0m
2023-11-14 13:26:44,688: root: INFO: Current backtesting datetime 2022-04-23 09:25:00-04:00
2023-11-14 13:26:44,691: root: INFO: Current backtesting datetime 2022-04-23 09:25:00-04:00
2023-11-14 13:26:44,692: root: INFO: Trend : Executing the after_market_closes lifecycle method
2023-11-14 13:26:44,695: root: INFO: Current backtesting datetime 2022-04-25 08:30:00-04:00
2023-11-14 13:26:44,697: root: INFO: Trend : Executing the before_market_opens lifecycle method
2023-11-14 13:26:44,699: root: INFO: Current backtesting datetime 2022-04-25 09:30:00-04:00
2023-11-14 13:26:44,700: root: INFO: Trend : Executing the before_starting_trading lifecycle method
