2023-11-14 13:33:26,834: root: INFO: StatArb : Executing the initialize lifecycle method
2023-11-14 13:33:31,189: root: INFO: Current backtesting datetime 2022-04-18 08:30:00-04:00
2023-11-14 13:33:31,191: root: INFO: StatArb : Executing the before_market_opens lifecycle method
2023-11-14 13:33:31,194: root: INFO: Current backtesting datetime 2022-04-18 09:30:00-04:00
2023-11-14 13:33:31,194: root: INFO: StatArb : Executing the before_starting_trading lifecycle method
2023-11-14 13:33:31,200: root: INFO: [34mStatArb : Executing the on_trading_iteration lifecycle method at 2023-11-14 13:33:31[0m
2023-11-14 13:33:31,200: root: INFO: [34mStatArb : Trading iteration ended at 2023-11-14 13:33:31[0m
2023-11-14 13:33:31,205: root: INFO: StatArb : [34mSleeping for 86400 seconds[0m
2023-11-14 13:33:31,205: root: INFO: Current backtesting datetime 2022-04-19 09:30:00-04:00
2023-11-14 13:33:31,207: root: INFO: [34mStatArb : Executing the on_trading_iteration lifecycle method at 2023-11-14 13:33:31[0m
2023-11-14 13:33:31,208: root: INFO: [34mStatArb : Trading iteration ended at 2023-11-14 13:33:31[0m
2023-11-14 13:33:31,212: root: INFO: StatArb : [34mSleeping for 86400 seconds[0m
2023-11-14 13:33:31,213: root: INFO: Current backtesting datetime 2022-04-20 09:30:00-04:00
2023-11-14 13:33:31,216: root: INFO: [34mStatArb : Executing the on_trading_iteration lifecycle method at 2023-11-14 13:33:31[0m
2023-11-14 13:33:31,216: root: INFO: [34mStatArb : Trading iteration ended at 2023-11-14 13:33:31[0m
2023-11-14 13:33:31,219: root: INFO: StatArb : [34mSleeping for 86400 seconds[0m
2023-11-14 13:33:31,220: root: INFO: Current backtesting datetime 2022-04-21 09:30:00-04:00
2023-11-14 13:33:31,222: root: INFO: [34mStatArb : Executing the on_trading_iteration lifecycle method at 2023-11-14 13:33:31[0m
2023-11-14 13:33:31,222: root: INFO: [34mStatArb : Trading iteration ended at 2023-11-14 13:33:31[0m
2023-11-14 13:33:31,224: root: INFO: StatArb : [34mSleeping for 86400 seconds[0m
2023-11-14 13:33:31,225: root: INFO: Current backtesting datetime 2022-04-22 09:30:00-04:00
2023-11-14 13:33:31,227: root: INFO: [34mStatArb : Executing the on_trading_iteration lifecycle method at 2023-11-14 13:33:31[0m
2023-11-14 13:33:31,228: root: INFO: [34mStatArb : Trading iteration ended at 2023-11-14 13:33:31[0m
2023-11-14 13:33:31,232: root: INFO: StatArb : [34mSleeping for 86400 seconds[0m
2023-11-14 13:33:31,232: root: INFO: Current backtesting datetime 2022-04-23 09:30:00-04:00
2023-11-14 13:33:31,234: root: INFO: [34mStatArb : The market is not currently open, skipping this trading iteration[0m
2023-11-14 13:33:31,241: root: INFO: Current backtesting datetime 2022-04-23 09:25:00-04:00
2023-11-14 13:33:31,246: root: INFO: Current backtesting datetime 2022-04-23 09:25:00-04:00
2023-11-14 13:33:31,247: root: INFO: StatArb : Executing the after_market_closes lifecycle method
2023-11-14 13:33:31,251: root: INFO: Current backtesting datetime 2022-04-25 08:30:00-04:00
2023-11-14 13:33:31,254: root: INFO: StatArb : Executing the before_market_opens lifecycle method
2023-11-14 13:33:31,258: root: INFO: Current backtesting datetime 2022-04-25 09:30:00-04:00
